code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
000007,全新好,12.79,-23.9,1.67,76.7,0.21,1291264,102981312,115975296,-9512227,-2881992,1476270,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,0.1
000020,深华发Ａ,12.72,239.6,0.25,515.8,0.77,7920552,5784775,-1505596,-13639327,-2958356,17775625,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,8.3
000021,深科技,37.45,-82.2,5.68,-40.6,-3.58,-428533209,-1063933822,-1267939982,-47698005,-30752358,66668924,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000006,深振业Ａ,7.17,63.6,0.73,-4.7,0.2,1849285,-10341228,95216038,-12510153,-23856962,-3820534,放量,低,游资情绪,观望,长线吸筹型,,D,回避：资金观望,8.1
000014,沙河股份,10.88,216.4,0.35,46.3,3.12,20608359,15843113,-6257434,-9811680,-3275637,-1933111,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.0
000012,南  玻Ａ,3.75,-86.7,4.81,-31.3,2.03,5789278,-11001882,-43802790,-4674240,-2190126,924956,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.7
000002,万  科Ａ,3.18,116.7,1.1,-17.2,3.66,80444128,101473420,-68409058,-14802340,-22949082,4566370,放量,低,游资情绪,观望,趋势转多型,,D,回避：资金观望,9.2
000009,中国宝安,7.08,-24.1,1.06,-69.8,1.08,6679663,-34663843,-57994420,-5133297,-5549793,3659563,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.4
000008,神州高铁,2.53,-8.4,0.54,36.7,-2.28,-10364921,25098640,-25582265,1090089,-2741551,1168740,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
000011,深物业A,10.07,224.6,0.71,-25.5,7.59,28943603,42378539,26572418,51847812,61351878,-21288594,放量,中,主力偏强放量,抢筹,短线抢筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,98.5
000019,深粮控股,7.22,430.5,0.28,273.8,2.19,25194449,110023031,102485277,11604430,9192674,12398858,放量,低,游资情绪,抢筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.7
000001,平安银行,11.67,-26.8,1.18,11.1,3.55,195388572,90757579,-355837022,84538808,53570977,-81891593,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.2
000017,深中华A,11.21,1132.4,2.23,962.5,-1.22,-53372209,21565049,6537552,-22614117,20888273,59568646,放量,低,游资情绪,抢筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.6
000025,特  力Ａ,15.83,161.6,2.07,160.9,2.29,39531633,76917120,46554518,-41301709,-46791034,32467602,放量,低,游资情绪,观望,趋势转多型,,D,回避：资金观望,8.8
000030,富奥股份,4.04,-31.3,0.23,24.7,-6.72,-17874231,-9557078,15579385,4947784,2231942,-5576901,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-2.2
000027,深圳能源,6.35,-52.7,0.64,18.2,-3.48,-34862103,-55936855,-97294863,-6699479,-4047884,6699882,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000026,飞亚达,20.16,-50.2,4.66,-24.3,3.22,27523114,64571184,130135017,-10616341,-8714091,12607323,缩量,低,情绪退潮,观望,主力建仓型,,D,回避：资金观望,1.1
000031,大悦城,2.2,82.7,2.03,-0.4,-2.21,-10322952,-17643004,22621622,5362887,1391290,-11500335,放量,低,游资情绪,观望,长线吸筹型,,D,回避：资金观望,7.3
000037,深南电A,9.67,-66.3,0.4,-55.5,4.16,34440174,11353398,-3611080,-3798208,-2100661,9093259,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.4
000028,国药一致,19.94,-54.9,0.29,-42.0,-0.08,-153817,-14074041,-41532274,-247943,599968,2144707,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.0
000036,华联控股,4.05,7.5,0.99,-3.9,-5.78,-29141618,-53451065,-85021751,22814321,14681094,-20043621,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
000029,深深房Ａ,22.19,4.5,3.0,31.0,-1.66,-11029886,65918503,56002203,-20593234,-35095892,212661,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000034,神州数码,24.29,-65.5,3.02,-45.8,-0.01,-130234,-201372848,-170019303,-31442352,-24405916,23324433,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.0
000042,中洲控股,8.67,29.5,1.87,41.6,-1.9,-6702420,-33810672,-66798339,9388792,4487511,-16566616,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.6
000039,中集集团,9.14,13.8,0.59,-29.6,1.52,23281909,75230197,210519177,-54308947,-38846387,24532876,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,0.5
000032,深桑达Ａ,14.8,-77.6,3.91,-17.1,-1.53,-32972593,-11944878,118713374,24680282,21507633,-15687529,缩量,低,情绪退潮,吸筹,高位分歧型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.5
000045,深纺织Ａ,11.1,21.4,0.24,51.4,0.44,2191665,87334,1348259,-4000336,-451027,10251881,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
000035,中国天楹,4.81,-22.1,0.47,-43.1,2.85,16767695,-4084318,-101996260,9425238,3128670,-10389521,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.0
000049,德赛电池,23.47,-39.0,0.75,-2.6,-6.24,-39417946,-7447904,-90624903,-17538762,-11361442,8488908,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.1
000065,北方国际,10.06,3.2,0.18,116.8,3.78,82518112,64019069,55456258,-21565539,-27570381,21044799,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.3
000060,中金岭南,6.82,-57.8,4.18,-20.1,-1.04,-47157599,-82599961,-590692717,-39019166,-33689159,31442270,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.3
000050,深天马Ａ,6.77,-86.7,5.12,-28.8,-0.23,-1267493,-13400545,-102108093,-1466151,-4180045,-2914697,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
000055,方大集团,3.62,-49.4,2.42,-0.7,-1.97,-3205844,-10541437,-20904038,-1059625,-1021630,-2576024,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
000048,京基智农,22.94,-51.6,1.16,-34.1,5.94,76891868,27007919,178992903,10512410,457200,-21692513,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.0
000068,华控赛格,3.22,-57.8,2.26,20.0,0.6,1480966,5259106,6230757,-6295054,-3852559,3860859,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,0.2
000061,农 产 品,6.24,71.8,0.85,89.1,1.84,23368026,23565963,-14789148,1911642,11124360,4797847,放量,低,游资情绪,抢筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.6
000069,华侨城Ａ,1.82,96.8,1.11,-34.2,0.19,876653,7659531,66870629,-604703,-8412211,2807437,放量,低,游资情绪,观望,长线吸筹型,,D,回避：资金观望,8.1
000059,华锦股份,5.75,617.9,0.97,359.6,6.35,140163114,243024403,269343259,23814219,12361477,-30902079,放量,中,主力偏强放量,进场,主力强攻型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,30.1
000062,深圳华强,24.39,-23.4,1.54,-3.3,9.57,340395001,213028007,105502820,-27346642,-24728588,-20807361,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,87.2
000058,深 赛 格,6.99,53.9,1.03,-11.7,5.61,16726415,14683480,-7336990,-3297787,279228,4660422,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.9
000063,中兴通讯,34.18,-78.3,5.86,-53.9,-8.02,-711632788,-2153242682,-2739730666,254176633,297147044,-106281716,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,21.3
000070,特发信息,15.79,-68.7,0.62,8.7,2.78,169171142,66873488,245860676,-51997722,-35192058,62417075,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.9
000088,盐 田 港,4.53,-16.9,0.77,22.8,1.05,6269197,-8323513,3243308,-5057191,-2625066,6146660,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.4
000089,深圳机场,6.53,-6.6,1.13,20.2,-3.03,-16159254,171518,15646143,-4992647,-1464755,11300709,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000151,中成股份,10.2,-80.7,2.67,-16.5,-7.13,-17388805,-13420567,-43491955,1773695,2209213,-2290672,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.4
000096,广聚能源,8.22,-22.3,0.6,-38.9,-0.78,-2151577,-10715511,-21531833,2199242,760947,-3104318,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.3
000066,中国长城,14.59,-77.6,6.86,-39.6,-3.71,-154121670,-543823188,-639322604,78553935,92515626,-52132873,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.8
000099,中信海直,13.73,-74.4,2.04,-21.2,-3.79,-16766959,-44305440,-74535695,-2988801,-822550,3134551,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000090,天健集团,3.51,0.3,1.41,-3.2,2.71,8274869,1799117,1972421,865694,-1054422,596565,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.9
000153,丰原药业,6.34,88.4,0.44,319.0,-7.64,-63655353,-144358685,-142116310,-10254394,-2570897,25966890,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,5.5
000158,常山北明,12.61,-67.2,1.72,-13.4,-6.0,-65562533,-142280558,-266622355,-4514106,-4166659,8746291,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
000155,川能动力,12.57,14.3,0.24,-20.8,-1.42,-30427009,-96478205,-328774693,-17122733,-14171339,7469589,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
000159,国际实业,5.98,-46.7,1.01,-0.6,2.92,9121264,2150524,-26974815,-8896428,-3847641,7101094,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.0
000157,中联重科,6.71,-35.6,0.82,-12.1,-7.44,-130334838,-121980351,-530296105,-68195305,-60874088,50944963,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.5
000100,TCL科技,5.1,-68.4,6.16,-31.2,-2.56,-222278486,-545481652,-62753423,284936291,205021584,-172906766,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.1
000338,潍柴动力,27.39,-33.4,1.43,-4.9,-2.14,-323973650,-344909452,124894387,-54959664,-24955526,203879848,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
000333,美的集团,87.66,-42.8,1.35,-10.7,-3.48,-309894255,-10785451,-1443345130,154289043,122129710,-163334646,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
000400,许继电气,21.64,-56.1,0.91,-28.3,-1.35,-17718427,-45659603,-305933203,-9032505,-15476437,8066279,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
000401,金隅冀东,3.58,22.1,0.35,-4.8,-5.95,-9839521,-16308798,-6091209,2762963,1480744,-3580864,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.0
000156,华数传媒,7.12,23.3,0.95,-2.9,-0.15,-545444,-4204073,-2804964,6160396,1941876,-620437,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.9
000301,东方盛虹,14.56,72.8,1.65,32.3,1.48,36182717,29305223,-145383108,39156438,45520167,-12284187,放量,低,游资情绪,抢筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.5
000166,申万宏源,4.54,-66.0,2.01,-10.4,2.92,40806484,18173745,11100619,3099067,5607073,3695266,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.0
000404,长虹华意,7.1,-79.0,2.99,-52.1,0.36,966858,11377156,-42755517,-2199145,-2694980,1638180,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.1
000402,金 融 街,2.61,235.0,3.84,-5.8,-1.9,-15245087,-644709,6255753,44882774,67537803,-23954054,放量,低,游资情绪,抢筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,27.4
000411,英特集团,9.81,-69.2,1.58,-28.0,0.7,1096280,-12585275,-13029947,-1057803,0,-669945,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
000408,藏格矿业,78.28,-38.6,1.12,-34.7,2.75,128715406,472150904,-316596267,-7116037,-15312226,-6201935,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.9
000407,胜利股份,4.27,3.8,0.56,55.1,-6.14,-18872977,-10264294,-2355710,4969686,2538478,-2881039,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.0
000410,沈阳机床,5.22,-26.7,1.22,-39.8,-3.54,-13931294,-22428606,41313090,-4772407,-10225209,5175852,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.2
000403,派林生物,10.41,-56.9,1.75,-12.9,1.63,8833150,6312890,31340968,4259662,923941,-1854828,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.5
000415,渤海租赁,4.43,-51.0,1.41,12.7,0.58,6380423,-97902836,-158251244,-2471317,-7553944,-5558299,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
000417,合百集团,5.79,-86.1,6.73,-42.2,-4.82,-23310768,-53278888,-140482176,-550315,-500422,-1005503,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.6
000420,吉林化纤,3.72,-43.0,0.56,2.2,1.13,11889167,884904,-70476589,-11316588,-7278302,8378214,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.4
000419,通程控股,5.01,0.4,0.76,-21.5,-5.54,-8926456,-237985,1258421,2984760,2103557,-4418958,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
000409,云鼎科技,8.87,-38.6,1.13,-34.0,2.67,4869742,-2600144,-21260439,392543,766410,4236699,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.9
000425,徐工机械,7.83,-14.1,1.65,-21.4,-3.62,-145242556,-460705677,-1128849645,-31885246,-67135537,44481483,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000423,东阿阿胶,47.51,-18.8,0.74,10.6,4.39,54788001,-22418028,-126158332,-3880844,-7332672,-4578317,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.5
000421,南京公用,5.82,60.4,0.61,146.2,1.86,6514531,57628251,44215766,-246766,1905959,-241153,放量,低,游资情绪,吸筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.6
000429,粤高速Ａ,13.28,-29.8,1.18,-34.5,-4.29,-17838192,-70855196,-72919141,-7617398,-6424993,10799754,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.4
000430,张家界,6.97,-33.8,4.8,43.3,-0.25,-957366,-4148362,1028676,-5030956,-6634416,1586603,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
000422,湖北宜化,13.0,-20.4,0.69,-21.3,3.35,56835590,-59338824,-77924676,2870097,4477392,9793263,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.1
000498,山东路桥,4.94,-25.5,0.41,6.2,-9.94,-27552007,-29149801,-21348,-4114347,-1706887,495656,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-3.3
000501,武商集团,7.17,-6.7,1.22,20.1,-3.92,-11696307,-15816800,-27209653,3012635,-677472,-10379971,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000504,南华生物,8.19,-61.9,2.87,-45.2,-0.31,-534394,-13032249,-45949742,-1476658,-791595,854960,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
000506,招金黄金,20.21,150.8,1.28,22.8,1.19,146306437,609098229,207063123,-73271503,-3754494,85835225,放量,低,游资情绪,观望,趋势转多型,,D,回避：资金观望,8.4
000428,华天酒店,4.49,560.8,0.43,-39.4,8.89,112846409,92603167,77284463,13084048,9545743,-14000692,放量,中,主力偏强放量,进场,资金观望型,,C,谨慎：资金流入未验证业绩,51.0
000503,国新健康,7.0,-45.9,1.44,-13.7,0.47,1530142,30863869,-57155945,1781237,1067602,-2038582,缩量,低,情绪退潮,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.2
000509,华塑控股,3.48,-79.8,1.05,-0.1,-3.06,-11230253,-3181498,2075495,-7417231,-2307921,7974816,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000507,珠海港,5.09,-46.1,0.39,7.2,-6.45,-14261061,-14962511,-39877478,4258135,4335945,-3466786,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,21.9
000510,新金路,17.89,-51.3,2.29,-25.0,3.11,113202295,144919313,370186730,-3958330,-26618614,-8873247,缩量,低,情绪退潮,观望,均衡流入型,,D,回避：资金观望,1.0
000513,丽珠集团,26.37,-26.4,0.94,31.4,-7.64,-81578260,-135591102,-182749868,-6815630,-8394784,9580088,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.5
000520,凤凰航运,4.2,-67.4,3.21,133.9,-9.13,-49286401,39303368,45135568,-2442881,-3004687,6357932,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.0
000517,荣安地产,2.21,2.1,1.87,1.2,-17.22,-72886260,-61993716,-64039958,4417493,4568723,1494287,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-5.7
000519,中兵红箭,14.39,-83.0,5.25,-35.0,-2.44,-43029152,-201237309,-453261758,-12794986,-17876184,22071252,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000516,国际医学,4.11,-62.6,0.41,-24.6,-5.95,-16135842,-1154803,-33472544,-5379466,-4689762,-1455273,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.0
000521,长虹美菱,4.82,-84.4,1.41,-17.0,0.45,519199,-4225266,-30363090,-2150401,-900212,-559407,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
000518,四环生物,3.94,-34.8,7.67,-4.9,2.94,27105772,4307971,-221274780,7287462,15221531,978339,缩量,低,情绪退潮,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,13.0
000514,渝 开 发,4.27,440.4,1.19,41.9,-0.4,-1600159,-225108,-3504907,19836639,15254810,-24873709,放量,低,游资情绪,抢筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.9
000523,红棉股份,3.38,361.9,0.7,488.6,4.67,92418366,277716608,272576238,-21605122,-18946419,34992053,放量,低,游资情绪,观望,趋势转多型,,D,回避：资金观望,9.6
000524,岭南控股,10.25,5.2,0.63,133.5,3.66,33305544,73442663,55628014,-712697,-1563910,2072316,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.2
000525,红太阳,4.76,70.6,0.63,155.4,-0.93,-7614752,11944638,-28150081,-26023777,-19331772,30621007,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.7
000526,学大教育,36.3,108.5,1.46,47.1,-1.28,-11372309,40944642,13061262,-2041075,-1701052,4195363,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.6
000528,柳    工,7.83,-30.4,1.18,-5.8,-3.67,-49128740,-76080754,-204857394,6692179,-2454249,-18677618,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000530,冰山冷热,5.2,-73.5,2.97,0.7,-1.93,-6951620,-5798426,-39682272,710694,1516982,1588701,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000534,万泽股份,23.67,-35.5,1.03,0.6,-6.04,-104548049,-46526252,-30462002,17224346,6194382,-23470628,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.0
000532,华金资本,11.31,-61.7,1.08,41.9,-1.97,-5435631,761898,-9258692,4708,636517,2940371,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
000533,顺钠股份,11.67,131.7,0.27,-58.0,4.2,178766494,61690967,-55287342,-17508043,-124859,39139069,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.4
000531,穗恒运Ａ,5.63,-57.1,0.48,-40.5,-6.8,-11471514,-35511307,-53750553,-2956216,-6441909,364368,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.3
000537,绿发电力,7.47,-61.0,0.49,-57.6,-5.28,-30435415,-80182146,-22270464,-446581,1190647,8186687,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.8
000529,广弘控股,5.05,-6.0,0.61,18.4,0.16,180007,1607233,3193630,1938690,532883,-1466939,缩量,低,情绪退潮,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.1
000538,云南白药,50.24,-16.6,1.17,-20.9,-3.24,-53832062,-65717591,-99778757,15857106,8563574,-53533820,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.1
000539,粤电力Ａ,5.14,-75.9,1.37,-58.1,-2.87,-32611516,-132658419,-225834834,-18621514,-9160337,37435661,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
000541,佛山照明,4.94,-70.7,2.3,-21.2,-3.79,-4587530,-13633443,-44025857,-2151140,-3116460,2682513,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000543,皖能电力,7.27,-48.4,0.88,-29.6,-7.55,-51458695,-127938964,-253294667,-23398163,-31108878,16444525,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.5
000536,华映科技,3.59,3.2,2.56,54.4,9.05,158852509,158333715,109889545,8932516,1097429,1211840,缩量,中,主力惜售,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,27.0
000545,金浦钛业,2.42,-78.0,0.84,-0.7,3.79,17323555,20104583,-18821893,-12996610,-5387888,12621752,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.3
000544,中原环保,7.32,-37.3,0.45,-9.6,-1.72,-2079100,-4364293,-8744512,221902,-490717,290006,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.6
000546,金圆股份,4.82,-67.8,0.31,-30.7,-2.92,-7879778,-210487,-7672178,-1472173,558110,3623265,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000551,创元科技,12.63,-85.7,6.69,-6.1,-2.83,-20534521,-52277843,-33981771,334964,4068992,1243203,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
000553,安道麦A,5.62,-28.0,0.53,31.3,-9.35,-22748476,-24861792,-18721010,-601100,-2001307,582240,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.1
000555,神州信息,10.83,-35.4,0.5,-37.6,-3.59,-30275839,-83190166,-181745617,-4625801,3229357,25626408,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000554,泰山石油,6.67,-29.8,0.41,-17.3,-3.7,-18965437,-35569729,-105538927,-5387570,281816,3735146,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000559,万向钱潮,11.18,-72.4,0.91,-17.8,-3.13,-45925124,-49949681,-180655562,-9113883,-8396642,13529400,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
000552,甘肃能化,2.74,59.0,0.52,26.1,-0.8,-9565743,-433100,21698360,11172011,9767211,-14618049,放量,低,游资情绪,抢筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,27.7
000564,供销大集,1.5,22.3,0.83,77.1,-0.49,-12425308,29876754,36195792,-71105607,-56917347,22338669,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
000561,烽火电子,7.84,-63.0,1.47,-10.7,-1.32,-4110465,-21784878,-32554191,2952635,2009296,654276,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
000566,海南海药,4.95,-49.7,2.45,-53.5,4.88,152220739,86526242,-421038184,-8360823,5295200,40536133,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.6
000563,陕国投Ａ,3.03,-38.5,0.99,17.0,-1.3,-10879654,-22130093,-2714289,-3363179,-1594757,1056704,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
000557,西部创业,3.73,-36.4,0.98,10.1,-4.88,-8642789,-3789675,-9334609,682870,1864920,-698765,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.4
000558,天府文旅,3.74,30.1,1.25,48.4,-2.5,-20590521,-33779961,-21337156,8397656,5482961,-1355741,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.2
000560,我爱我家,2.9,9.7,0.69,116.9,13.58,339710966,514639431,545893144,98456450,122292130,-45089490,缩量,高,主力控盘,控盘,主力强攻型,控盘+亏损(警惕),C,谨慎：控盘但亏损,28.5
000568,泸州老窖,76.65,-46.7,1.89,-25.7,-0.91,-39851238,-371268398,-472891265,-99875188,-61610932,65417715,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.3
000565,渝三峡Ａ,6.47,336.7,0.85,120.4,6.73,37809539,58011927,61622352,2576186,-1807058,-21011078,放量,中,主力偏强放量,进场,主力强攻型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,90.2
000571,新大洲A,6.14,-52.5,2.76,-55.4,-4.49,-30253810,-103357274,-81786499,-7544130,-5205389,7725615,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
000570,苏常柴Ａ,5.24,-30.4,0.84,3.1,-1.25,-3323813,8064243,-11369441,-5814671,-3338983,3506992,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
000567,海德股份,6.85,182.4,4.15,91.6,7.41,109145970,107217739,77481572,23123424,3343083,-11959673,放量,中,主力偏强放量,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,90.5
000572,海马汽车,3.85,-46.3,0.41,-9.7,-0.84,-6186385,17608644,-9840580,-938189,1892359,2688823,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.3
000573,粤宏远Ａ,3.88,73.3,1.3,-14.9,-5.16,-18782199,-27118767,-64690366,8393475,5580376,-8756088,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,6.3
000581,威孚高科,18.12,-33.2,0.8,65.1,-2.49,-32680768,-54537185,-49698057,4259166,2387418,-6450690,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
