2026-03-25 10:00,7.82,8.40,7.82,8.08
2026-03-25 10:30,8.08,8.17,8.04,8.14
2026-03-25 11:00,8.14,8.16,8.06,8.09
2026-03-25 11:30,8.09,8.10,7.98,8.01
2026-03-25 13:30,8.03,8.03,7.89,7.91
2026-03-25 14:00,7.91,7.98,7.74,7.76
2026-03-25 14:30,7.76,7.79,7.74,7.78
2026-03-25 15:00,7.78,7.81,7.75,7.80
2026-03-26 10:00,7.41,7.69,7.41,7.59
2026-03-26 10:30,7.59,7.62,7.54,7.56
2026-03-26 11:00,7.56,7.58,7.47,7.50
2026-03-26 11:30,7.50,7.50,7.42,7.48
2026-03-26 13:30,7.48,7.50,7.41,7.47
2026-03-26 14:00,7.47,7.47,7.41,7.42
2026-03-26 14:30,7.42,7.47,7.41,7.42
2026-03-26 15:00,7.42,7.43,7.41,7.43
2026-03-27 10:00,7.43,7.80,7.43,7.80
2026-03-27 10:30,7.80,7.80,7.80,7.80
2026-03-27 11:00,7.80,7.80,7.80,7.80
2026-03-27 11:30,7.80,7.80,7.80,7.80
2026-03-27 13:30,7.80,7.80,7.80,7.80
2026-03-27 14:00,7.80,7.80,7.80,7.80
2026-03-27 14:30,7.80,7.80,7.80,7.80
2026-03-27 15:00,7.80,7.80,7.80,7.80
2026-03-30 10:00,8.17,8.17,7.60,7.67
2026-03-30 10:30,7.67,7.68,7.55,7.62
2026-03-30 11:00,7.62,7.64,7.57,7.64
2026-03-30 11:30,7.64,7.65,7.61,7.64
2026-03-30 13:30,7.65,7.69,7.48,7.54
2026-03-30 14:00,7.54,7.54,7.41,7.53
2026-03-30 14:30,7.53,7.59,7.50,7.50
2026-03-30 15:00,7.50,7.61,7.49,7.59
2026-03-31 10:00,7.21,7.44,7.21,7.28
2026-03-31 10:30,7.28,7.37,7.24,7.27
2026-03-31 11:00,7.27,7.28,7.23,7.24
2026-03-31 11:30,7.24,7.27,7.23,7.26
2026-03-31 13:30,7.28,7.40,7.25,7.27
2026-03-31 14:00,7.27,7.29,7.22,7.22
2026-03-31 14:30,7.22,7.22,7.21,7.21
2026-03-31 15:00,7.22,7.22,7.21,7.21
2026-04-01 10:00,7.39,7.39,6.87,7.07
2026-04-01 10:30,7.04,7.07,6.99,7.00
2026-04-01 11:00,7.00,7.05,6.96,6.99
2026-04-01 11:30,6.99,7.02,6.98,7.00
2026-04-01 13:30,7.00,7.00,6.88,6.90
