2025-07-08,4.31,4.34,4.37,4.31
2025-07-09,4.34,4.30,4.38,4.28
2025-07-10,4.29,4.31,4.32,4.27
2025-07-11,4.31,4.37,4.41,4.30
2025-07-14,4.36,4.38,4.42,4.35
2025-07-15,4.36,4.34,4.41,4.29
2025-07-16,4.32,4.29,4.34,4.27
2025-07-17,4.30,4.27,4.30,4.25
2025-07-18,4.29,4.35,4.39,4.29
2025-07-21,4.40,4.54,4.65,4.37
2025-07-22,4.54,4.53,4.56,4.47
2025-07-23,4.52,4.45,4.54,4.43
2025-07-24,4.43,4.48,4.52,4.43
2025-07-25,4.49,4.45,4.50,4.42
2025-07-28,4.44,4.44,4.45,4.37
2025-07-29,4.43,4.41,4.49,4.35
2025-07-30,4.40,4.38,4.42,4.33
2025-07-31,4.36,4.26,4.37,4.24
2025-08-01,4.25,4.31,4.34,4.25
2025-08-04,4.29,4.37,4.37,4.27
2025-08-05,4.37,4.48,4.51,4.37
2025-08-06,4.47,4.55,4.58,4.47
2025-08-07,4.56,4.54,4.59,4.48
2025-08-08,4.53,4.58,4.59,4.49
2025-08-11,4.58,4.56,4.63,4.53
2025-08-12,4.57,4.54,4.58,4.52
2025-08-13,4.54,4.62,4.62,4.53
2025-08-14,4.62,4.48,4.65,4.47
2025-08-15,4.48,4.52,4.56,4.47
2025-08-18,4.54,4.48,4.59,4.46
2025-08-19,4.48,4.50,4.52,4.46
2025-08-20,4.51,4.62,4.63,4.49
2025-08-21,4.65,4.55,4.66,4.51
2025-08-22,4.57,4.50,4.57,4.46
2025-08-25,4.53,4.54,4.62,4.51
2025-08-26,4.56,4.61,4.64,4.49
2025-08-27,4.61,4.45,4.65,4.44
2025-08-28,4.43,4.39,4.51,4.23
2025-08-29,4.39,4.40,4.42,4.35
2025-09-01,4.41,4.24,4.41,4.22
2025-09-02,4.31,4.28,4.37,4.20
2025-09-03,4.28,4.13,4.40,4.10
2025-09-04,4.12,4.11,4.18,4.03
2025-09-05,4.09,4.18,4.19,4.06
2025-09-08,4.22,4.34,4.41,4.22
2025-09-09,4.33,4.38,4.42,4.28
2025-09-10,4.37,4.44,4.53,4.35
2025-09-11,4.44,4.41,4.45,4.33
2025-09-12,4.44,4.49,4.52,4.43
2025-09-15,4.49,4.47,4.53,4.44
2025-09-16,4.51,4.43,4.51,4.33
2025-09-17,4.42,4.47,4.49,4.36
2025-09-18,4.45,4.28,4.45,4.23
2025-09-19,4.29,4.20,4.30,4.16
2025-09-22,4.22,4.23,4.24,4.13
2025-09-23,4.22,4.15,4.26,4.08
2025-09-24,4.12,4.16,4.17,4.10
2025-09-25,4.15,4.12,4.23,4.11
2025-09-26,4.11,4.14,4.19,4.08
2025-09-29,4.17,4.28,4.29,4.12
2025-09-30,4.26,4.31,4.38,4.24
2025-10-09,4.37,4.40,4.43,4.32
2025-10-10,4.37,4.44,4.49,4.30
2025-10-13,4.32,4.44,4.47,4.22
2025-10-14,4.53,4.46,4.60,4.43
2025-10-15,4.46,4.51,4.51,4.41
2025-10-16,4.50,4.42,4.53,4.40
2025-10-17,4.43,4.35,4.50,4.33
2025-10-20,4.37,4.39,4.41,4.31
2025-10-21,4.42,4.47,4.49,4.38
2025-10-22,4.46,4.51,4.57,4.40
2025-10-23,4.50,4.96,4.96,4.48
2025-10-24,5.01,5.46,5.46,4.98
2025-10-27,5.50,5.25,5.68,5.05
2025-10-28,5.25,5.16,5.41,5.07
2025-10-29,5.01,5.68,5.68,4.97
2025-10-30,5.87,6.25,6.25,5.87
2025-10-31,6.01,5.63,6.06,5.63
2025-11-03,5.36,5.70,5.75,5.36
2025-11-04,5.51,5.74,6.05,5.51
2025-11-05,5.58,5.70,6.03,5.56
2025-11-06,5.60,6.27,6.27,5.55
2025-11-07,6.12,6,6.22,5.95
2025-11-10,6.11,6.34,6.60,6.05
2025-11-11,6.29,6.10,6.39,6
2025-11-12,6.03,6.54,6.71,5.89
2025-11-13,6.65,6.60,6.94,6.48
2025-11-14,6.61,6.41,6.72,6.36
2025-11-17,6.32,6.17,6.39,6.14
2025-11-18,6.15,5.63,6.18,5.56
2025-11-19,5.64,5.59,5.77,5.51
2025-11-20,5.56,5.41,5.66,5.38
2025-11-21,5.23,5.03,5.35,5.02
2025-11-24,5.13,5.05,5.16,4.97
2025-11-25,5.14,5.19,5.21,5.07
2025-11-26,5.14,5.10,5.23,5.09
2025-11-27,5.32,5.14,5.38,5.11
2025-11-28,5.12,5.19,5.30,5.07
2025-12-01,5.28,5.41,5.65,5.28
2025-12-02,5.31,5.24,5.38,5.17
2025-12-03,5.23,5.39,5.48,5.19
2025-12-04,5.47,5.25,5.48,5.23
2025-12-05,5.21,5.52,5.55,5.18
2025-12-08,5.62,5.48,5.63,5.37
2025-12-09,5.40,5.20,5.43,5.20
2025-12-10,5.20,5.18,5.24,5.11
2025-12-11,5.22,4.98,5.25,4.98
2025-12-12,5.08,5,5.12,5
2025-12-15,4.95,4.96,5.03,4.80
2025-12-16,4.93,4.76,4.94,4.75
2025-12-17,4.76,4.88,4.88,4.71
2025-12-18,4.81,4.83,4.92,4.79
2025-12-19,4.82,4.98,5,4.80
2025-12-22,5,5.04,5.10,5
2025-12-23,5.04,5.04,5.12,4.95
