2024-02-02,8.03,7.79,8.26,7.39
2024-02-08,7.78,7.87,8.03,7.35
2024-02-23,7.89,8.11,8.31,7.81
2024-03-01,8.08,7.76,8.13,7.68
2024-03-08,7.73,8.58,8.62,7.71
2024-03-15,8.62,8.41,8.72,7.95
2024-03-22,8.43,8.13,8.77,7.95
2024-03-29,8.09,8.51,8.51,8.03
2024-04-03,8.50,8.57,8.65,8.23
2024-04-12,8.52,9.23,9.33,8.51
2024-04-19,9.22,8.70,9.35,8.61
2024-04-26,8.74,8.55,9.21,8.42
2024-04-30,8.49,8.49,8.53,8.19
2024-05-10,8.46,8.39,8.61,8.14
2024-05-17,8.38,7.94,8.70,7.88
2024-05-24,7.93,8.06,8.16,7.82
2024-05-31,8.10,8.09,8.38,7.94
2024-06-07,8.12,8.53,8.59,7.97
2024-06-14,8.57,8.38,8.68,8.25
2024-06-21,8.36,8.20,8.51,8.11
2024-06-28,8.18,8.75,8.87,8.16
2024-07-05,8.76,8.76,9.03,8.59
2024-07-12,8.82,8.03,8.93,7.98
2024-07-19,7.94,8.08,8.22,7.77
2024-07-26,8.06,7.60,8.06,7.47
2024-08-02,7.55,6.87,7.70,6.82
2024-08-09,6.85,6.72,6.92,6.68
2024-08-16,6.75,6.72,6.88,6.62
2024-08-23,6.72,6.45,6.76,6.39
2024-08-30,6.46,6.27,6.48,6.19
2024-09-06,6.26,6,6.37,5.99
2024-09-13,5.96,5.75,5.97,5.68
2024-09-20,5.78,5.79,5.89,5.69
2024-09-27,5.77,6.57,6.57,5.75
2024-09-30,6.81,7.04,7.11,6.66
2024-10-11,7.78,6.64,7.78,6.58
2024-10-18,6.64,6.38,6.71,6.15
2024-10-25,6.38,6.61,6.80,6.30
2024-11-01,6.60,6.53,6.82,6.36
2024-11-08,6.54,6.65,6.78,6.48
2024-11-15,6.63,6.45,6.76,6.44
2024-11-22,6.47,6.32,6.66,6.30
2024-11-29,6.33,6.30,6.39,6.13
2024-12-06,6.27,6.46,6.48,6.26
2024-12-13,6.61,6.33,6.62,6.32
2024-12-20,6.32,6.22,6.58,6.20
2024-12-27,6.22,6.20,6.38,6.08
2025-01-03,6.18,5.91,6.22,5.85
2025-01-10,5.91,5.56,5.93,5.56
2025-01-17,5.54,5.74,5.81,5.48
2025-01-24,5.75,5.61,5.78,5.51
2025-01-27,5.61,5.77,5.78,5.60
2025-02-07,5.79,5.82,5.87,5.69
2025-02-14,5.83,5.73,5.86,5.67
2025-02-21,5.75,5.94,6.03,5.67
2025-02-28,5.95,6.05,6.12,5.87
2025-03-07,6.08,5.99,6.13,5.93
2025-03-14,5.97,6.11,6.18,5.91
2025-03-21,6.12,6.26,6.36,6.06
2025-03-28,6.25,6.12,6.43,6.09
2025-04-03,6.13,6.43,6.44,6.13
2025-04-11,6.25,6.23,6.45,5.88
2025-04-18,6.23,6.44,6.52,6.20
2025-04-25,6.45,6.51,6.58,6.37
2025-04-30,6.55,6.49,6.63,6.46
2025-05-09,6.51,6.78,6.88,6.46
2025-05-16,6.76,6.81,6.88,6.67
2025-05-23,6.81,6.72,6.91,6.69
2025-05-30,6.70,6.56,6.81,6.50
2025-06-06,6.54,6.61,6.63,6.48
2025-06-13,6.60,6.63,6.72,6.53
2025-06-20,6.61,6.71,6.82,6.59
2025-06-27,6.71,6.37,6.72,6.37
2025-07-04,6.36,6.73,6.78,6.36
2025-07-11,6.81,6.62,6.90,6.62
2025-07-18,6.63,6.63,6.83,6.51
2025-07-25,6.68,6.63,6.95,6.61
2025-08-01,6.65,6.89,7.33,6.60
2025-08-08,6.92,7.20,7.31,6.85
2025-08-15,7.20,6.85,7.22,6.78
2025-08-22,6.89,6.92,7.03,6.82
2025-08-29,6.94,6.98,7.12,6.80
2025-09-05,7,7.15,7.18,6.93
2025-09-12,7.18,7.36,7.46,7.18
2025-09-19,7.37,6.97,7.39,6.94
2025-09-26,6.97,6.73,6.98,6.71
2025-09-30,6.76,6.66,6.78,6.60
2025-10-10,6.66,6.90,6.98,6.66
2025-10-17,6.78,7.08,7.18,6.70
2025-10-24,7.08,7.15,7.34,6.92
2025-10-31,7.15,7.73,8.09,7.15
2025-11-07,7.75,7.85,8,7.60
2025-11-14,7.91,7.52,8.04,7.51
2025-11-21,7.52,7.32,7.55,7.31
2025-11-28,7.36,7.38,7.56,7.17
2025-12-05,7.37,7.49,7.66,7.36
2025-12-12,7.50,7.45,7.52,7.33
2025-12-19,7.45,7.42,7.52,7.27
2025-12-26,7.43,7.69,7.73,7.33
2025-12-31,7.67,7.06,7.69,6.96
2026-01-09,7.06,6.98,7.12,6.95
2026-01-16,6.96,7.06,7.21,6.92
2026-01-23,7.02,6.95,7.14,6.93
2026-01-30,6.95,6.66,7.03,6.54
2026-02-06,6.62,6.52,6.67,6.39
2026-02-13,6.54,6.57,6.61,6.50
2026-02-27,6.58,6.84,6.92,6.56
2026-03-06,6.81,7.21,7.23,6.80
2026-03-13,7.14,7.45,7.60,6.99
2026-03-20,7.43,7.14,7.50,7
2026-03-27,7.08,7.09,7.45,6.88
2026-04-03,7.01,6.49,7.02,6.44
2026-04-10,6.49,6.44,6.52,6.26
2026-04-17,6.43,6.54,6.64,6.38
2026-04-24,6.55,6.58,6.67,6.48
2026-04-30,6.58,6.59,6.64,6.44
2026-05-08,6.61,6.86,6.97,6.60
2026-05-15,6.89,7.13,7.50,6.89
2026-05-22,7.07,6.92,7.43,6.83
2026-05-29,6.90,8.47,8.47,6.88
2026-06-05,8.60,7.99,9.36,7.88
2026-06-12,7.75,7.65,8.32,7.60
2026-06-18,7.65,7.24,7.75,7.21
2026-06-26,7.24,6.91,7.62,6.87
2026-07-03,6.87,7.10,7.40,6.74
2026-07-10,7.07,6.84,7.08,6.62
2026-07-17,6.82,6.92,7.02,6.72
2026-07-24,6.95,7.09,7.63,6.87
2026-07-31,7.01,7.19,7.27,6.98
2026-08-06,7.19,7.02,7.36,6.97
