code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
000025,特  力Ａ,15.04,-32.6,1.01,-73.9,-1.57,-5365399,-42263097,-69051914,6201080,381636,-6339103,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
000028,国药一致,19.72,-52.4,0.74,-23.7,-2.41,-4150625,-16102660,-34877956,-1644423,-2288989,598799,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000034,神州数码,23.28,-84.1,1.37,-32.3,2.7,47128911,-59951230,-93643908,-31815523,-31068914,28589429,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.9
000030,富奥股份,3.93,-35.9,0.52,-22.6,-5.43,-9223734,-14418466,-26498229,-570475,-1718691,390672,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.8
000027,深圳能源,6.23,-55.9,0.69,-8.3,-4.98,-29109137,-40239710,-45808608,-7170834,-8883075,5363394,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
000029,深深房Ａ,21.88,16.2,1.17,5.5,-5.59,-50220473,-99550919,-131173464,-6095609,-6079882,2549233,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.9
000039,中集集团,8.79,-47.2,0.57,-36.6,0.6,5956226,-1166953,-107905880,-13815889,-8062392,725764,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.2
000037,深南电A,9.01,-27.0,0.78,122.8,-4.22,-36788374,-17889503,-30005898,4374142,2062769,-6294349,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.4
000032,深桑达Ａ,14.53,-61.8,2.98,-0.9,-4.18,-84367088,-60323280,-91810009,34649978,28034000,-14332930,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.6
000045,深纺织Ａ,11.25,-36.0,0.82,-45.2,-2.04,-4724865,-15974788,-38713107,-2887456,1034704,662406,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
000026,飞亚达,19.9,-63.1,0.73,-39.7,3.93,26977312,565949,34522220,7078457,3605917,-3276955,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,65.3
000035,中国天楹,4.91,-53.5,0.71,-16.8,5.69,40452066,5422938,92814491,1593306,-7787587,-7439704,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.9
000048,京基智农,19.1,-15.4,2.41,42.8,-1.58,-33736326,82693401,135966318,10615133,13793657,-19201259,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
000031,大悦城,2.35,155.9,0.98,-1.7,0.77,6475785,3107566,32734003,12676129,16505019,-9164403,放量,低,游资情绪,抢筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,28.3
000049,德赛电池,22.46,-57.3,0.36,-16.8,-4.51,-20110640,-67250190,-107953779,-886639,-884187,1391877,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
000036,华联控股,4.06,107.1,0.52,6.5,2.93,21950883,14158267,21038168,12066733,3786717,-12486638,放量,低,游资情绪,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,81.0
000042,中洲控股,8.41,26.7,0.63,-30.3,0.85,1891412,-6224331,-3920743,6114032,2804078,-10045895,缩量,低,情绪退潮,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.3
000060,中金岭南,6.13,-72.1,1.37,-39.2,-2.84,-55063984,-329292333,-284652187,-35412563,-33727788,21095472,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
000059,华锦股份,5.65,53.9,0.7,-55.6,-3.4,-39421924,-47839149,47462323,7296077,9137400,-15044385,放量,低,游资情绪,观望,长线吸筹型,,D,回避：资金观望,6.9
000050,深天马Ａ,6.59,-63.3,1.69,14.4,-1.93,-14229151,12558022,6643827,6309094,1989681,-13562875,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000070,特发信息,17.99,43.6,0.61,64.9,4.42,487971401,547560075,412914042,-58099444,-42782119,68750137,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,1.5
000058,深 赛 格,7.14,35.6,1.04,-30.8,6.23,18466403,9562608,25397199,-12725859,-7287723,12610865,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.1
000062,深圳华强,23.29,-64.6,0.23,-50.0,-1.54,-39532754,-116029809,4632592,-14556250,-22557304,17520771,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
000055,方大集团,3.81,173.6,0.68,154.3,8.36,47450458,46971984,46318293,237088,-5019073,-2763958,放量,中,主力偏强放量,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,30.8
000063,中兴通讯,32.28,-70.4,1.93,-17.3,1.16,134277536,-1062836675,-2571546211,-155178354,-135678319,134358594,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.4
000069,华侨城Ａ,1.9,143.8,1.03,14.9,-3.49,-33323488,-53327911,-70760485,-25845029,-30979182,12875647,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,6.8
000090,天健集团,3.56,64.0,0.75,6.4,4.21,19424588,6627497,15394734,-5824427,-8427070,1655380,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.4
000061,农 产 品,6.03,-18.3,1.21,-50.0,0.7,3684246,-31714982,55161993,10309410,8572138,-5775631,缩量,低,情绪退潮,吸筹,长线吸筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.2
000096,广聚能源,7.9,-67.0,0.83,-29.9,-6.02,-10084228,-19572859,-37805289,-171516,-683496,-722024,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
000099,中信海直,13.06,-50.0,0.96,-24.6,-1.57,-4924805,-32499050,-36168992,-1094400,-1210153,-246056,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.5
000065,北方国际,10.12,48.1,0.41,-29.4,2.53,22844331,1682393,-43161112,13600277,12765882,-15065975,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.8
000066,中国长城,15.14,60.9,0.46,70.2,10.17,1511993967,1022830154,956887895,-849637684,-860158708,600137943,放量,高,主力主导放量🔥(最强),进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,35.4
000100,TCL科技,4.93,-57.2,2.6,14.5,0.35,46278903,-74279451,-522093389,-123307706,-144604861,108569465,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
000068,华控赛格,3.25,-15.8,0.84,-1.3,3.09,6360545,10766116,-1464050,2548243,1194884,-4288506,缩量,低,情绪退潮,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,13.0
000088,盐 田 港,4.51,-22.4,1.07,9.8,6.48,30533902,-55521284,-38231464,6942864,2325561,-8563878,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.2
000089,深圳机场,6.56,-41.6,0.72,-25.9,5.44,22881680,13269477,25193550,832939,2272902,662391,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.8
000155,川能动力,11.26,-66.2,0.23,-49.4,-4.54,-41809899,-87053507,-280330806,-32020976,-29473423,19859221,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
000158,常山北明,12.72,-22.1,0.56,-47.4,0.55,10796635,-134159845,37565394,-58867634,-32232210,63856984,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.2
000156,华数传媒,7.08,61.1,0.91,6.2,-0.88,-5106003,-11838780,-23375971,-5628990,-5927699,2613121,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,7.7
000153,丰原药业,6.17,29.2,0.79,-30.9,-0.01,-18472,-1297539,-58727155,757589,42919,-6907883,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.0
000151,中成股份,9.98,1.9,0.47,92.3,-6.46,-25282390,-30954322,-39654650,1713302,127101,-4396400,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.2
000157,中联重科,6.1,-40.1,0.59,-28.3,-25.51,-262467595,-346258814,-748844410,-14064902,-8274095,26285339,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-8.5
000159,国际实业,5.42,-34.3,0.54,-13.2,-3.42,-7670182,-20674296,-55180576,567360,3462556,-4487590,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.1
000166,申万宏源,4.47,-62.0,1.16,-23.3,2.1,23290875,-28492134,-38841317,-11547821,-7670357,6231874,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.7
000333,美的集团,82.47,-54.0,1.29,36.2,-4.7,-622144255,-848625394,-725401131,39168911,11226519,-33202678,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
000400,许继电气,20.3,-73.7,0.89,-30.4,-2.15,-18594102,-38165017,-73869551,2611252,-1053930,1543704,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
000301,东方盛虹,13.73,-57.8,1.14,-50.0,-0.39,-5198971,-53484591,86274596,-9740847,-5040860,10514887,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.1
000338,潍柴动力,25.89,-0.3,0.82,-23.7,2.68,340513431,636607723,-92683063,-300926629,-148263268,277335315,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.9
000402,金 融 街,2.7,211.0,0.8,3.7,4.41,63221146,48939631,85067191,-20901694,-21399016,32412810,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,9.5
000403,派林生物,10.11,-48.7,1.43,-13.9,-0.63,-1991516,-14008599,746449,987076,-1095219,-27176,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
000404,长虹华意,6.83,-74.9,0.31,-13.1,-4.86,-7659296,-38780722,-50814596,-5010054,-1941031,3814805,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.6
000407,胜利股份,4.1,-18.6,0.43,-9.7,-10.5,-28921946,-22219800,-29833215,-261221,1449777,-3400882,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-3.5
000401,金隅冀东,3.62,149.1,0.34,2.8,8.21,16448898,18134171,23948841,18754538,12767013,-13442660,放量,中,主力偏强放量,抢筹,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,98.7
000409,云鼎科技,8.96,-28.7,0.83,-18.1,-3.3,-8112463,4106728,24651132,-5003822,-2544200,1503319,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-1.1
000415,渤海租赁,4.17,-49.6,0.83,-9.8,-20.08,-313889990,-447439112,-627934557,2387573,5778200,312470,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-6.7
000417,合百集团,5.69,-63.0,3.6,-34.3,-2.42,-18468689,-26061354,15860567,5014746,8589108,452897,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
000408,藏格矿业,73.85,-60.3,1.08,-14.9,4.47,134826944,15086968,31179567,17581885,-1232458,-31970275,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.5
000422,湖北宜化,11.97,-63.8,0.43,-48.7,-0.39,-2805627,-123103042,-132277899,-17467994,-10178107,18573450,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
000411,英特集团,9.88,-33.1,0.81,-26.9,-0.12,-181669,-5016294,-18066115,1661701,3433226,-3187995,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,24.0
000410,沈阳机床,5.27,-0.6,0.45,65.4,5.07,61754748,27097152,18420154,313279,-2695487,3378969,缩量,中,主力惜售,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,25.7
000419,通程控股,5.0,-31.8,0.7,-19.5,-1.28,-1713362,-9059969,-4665840,493706,876344,-1738035,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
000425,徐工机械,7.23,-27.9,0.88,-29.7,-5.58,-239592214,-412616796,-293571338,-71160629,-7439212,73123759,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.9
000428,华天酒店,4.18,36.1,2.76,-20.7,-4.16,-54903945,-41076824,138599802,4700864,2822270,-10179176,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.4
000426,兴业银锡,34.37,-65.5,1.12,-28.6,-5.32,-395650189,-433950770,-1252839663,48996317,16922958,-39103325,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.8
000430,张家界,7.0,87.6,1.7,-9.7,-6.36,-38272318,-75065184,-74736742,-2870012,883129,-2747414,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,5.9
000423,东阿阿胶,46.05,-24.5,0.78,-5.2,-3.26,-36676065,-7650736,-9922522,14012242,19792243,-15336467,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.9
000429,粤高速Ａ,12.58,-59.8,1.86,-10.8,-2.7,-9199527,-5825673,-54451222,-3869808,-497972,4305091,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
000420,吉林化纤,3.56,-56.3,0.38,-50.3,3.34,18260259,-55462445,-40796109,5399679,9101568,-4596120,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,65.1
000501,武商集团,7.16,-33.6,1.05,-39.8,-3.49,-8673242,-56231308,-2290915,1147323,618720,-5075485,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.2
000421,南京公用,5.69,0.4,0.41,-22.3,3.37,7489589,-5072897,-4813375,1198863,-758410,-4033495,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.1
000503,国新健康,6.87,-55.3,1.08,-34.9,-0.46,-1622596,-28067704,-10000942,-4868585,-1671690,3301612,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
000504,南华生物,12.76,1632.5,1.83,337.7,3.11,55305857,61616105,68105221,-434233253,-398418264,262341042,放量,低,游资情绪,观望,均衡流入型,,D,回避：资金观望,9.0
000505,京粮控股,6.6,231.3,0.7,-53.2,-2.21,-29390742,-145180734,-255048389,-12001012,-4772980,16745749,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,7.3
000507,珠海港,4.95,-29.3,1.04,-3.1,-1.27,-2870451,-7158389,-37694596,-4744595,-4913073,1017277,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.4
000506,招金黄金,18.1,-45.8,3.35,-52.1,-2.44,-104964270,-103280132,-226921365,-77603708,-70279408,112206381,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
000498,山东路桥,5.14,-0.9,0.52,-0.2,8.45,23757744,20141472,-8126482,1191800,1047458,3602474,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.8
000516,国际医学,4.27,-48.5,0.93,42.2,1.37,6162797,-9495309,14792573,-7507012,-3457385,1837667,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
000518,四环生物,3.68,-61.9,8.56,-42.9,-2.73,-13136541,-23710603,-33394301,-9724178,-6709890,6828196,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
000517,荣安地产,2.01,38.3,1.33,-6.7,-0.64,-2893190,-1950361,-63362156,604984,1698793,-3647128,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.2
000519,中兵红箭,15.01,-38.0,2.44,-13.4,-5.54,-197835043,-456411668,-353411705,-75549492,-43198417,59283351,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
000509,华塑控股,3.76,149.1,1.74,161.7,7.39,107967793,105746125,60455577,18162744,13364322,-26442479,放量,中,主力偏强放量,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,30.5
000510,新金路,19.23,0.5,1.61,14.1,3.76,165385970,-65810099,-8544897,112105109,86213540,-170333296,缩量,低,情绪退潮,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,13.3
000513,丽珠集团,27.73,33.6,1.1,-7.3,1.07,7010025,-30441558,-21082705,42585354,34258110,-15178973,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.4
000514,渝 开 发,4.4,50.4,0.84,-50.0,0.47,1483377,-7893173,11538825,1109079,-1580262,-3058177,放量,低,游资情绪,进场,长线吸筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,80.2
000520,凤凰航运,4.02,-20.8,1.85,-40.7,-6.78,-40308952,-67016042,-12672064,-975468,-3013933,4503648,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.3
000523,红棉股份,3.42,539.7,0.56,209.3,-2.18,-64978007,-795091567,-680820723,-21883690,-15691769,21267845,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.3
000525,红太阳,4.54,-11.8,0.85,-41.9,1.85,8273200,-29723876,-82425377,-1493683,-2488662,-4162734,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.6
000526,学大教育,36.16,-63.1,1.16,-57.9,0.25,803477,-27539573,-3630973,-29077,657109,-5628590,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.1
000521,长虹美菱,4.4,-81.3,2.55,16.7,5.84,8310089,-12182251,-17035569,-54111,250929,980717,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.9
000531,穗恒运Ａ,5.6,-59.3,0.34,54.7,-2.95,-5780317,-3105536,-901059,-5794455,-3582814,-56982,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000530,冰山冷热,5.18,27.0,0.62,-47.5,-3.05,-11908119,-27384184,-22762134,6273756,3707335,-10342549,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000529,广弘控股,4.96,-46.9,0.71,-37.1,2.45,2504301,-2413795,1841471,-641991,0,-353588,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.8
000524,岭南控股,8.99,-48.9,0.86,-43.5,2.09,7592645,-50494551,-121111196,851274,-1507710,2356488,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.7
000534,万泽股份,22.92,-33.3,0.59,-33.3,-2.47,-35947210,-40231961,-78269434,819355,-2658763,-15699887,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000533,顺钠股份,10.44,-51.4,0.99,-40.6,-3.24,-78166410,-102999382,-2985441,-8979019,-109918,29549935,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
000536,华映科技,3.51,-5.8,1.74,-40.7,1.28,22271110,-11528899,262382292,-17162242,-9161194,20115232,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.4
000537,绿发电力,7.34,-51.6,0.28,54.4,-4.83,-29258499,-32469255,-63598025,-18157615,-14850990,15262934,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.6
000528,柳    工,7.61,-52.7,0.75,-28.1,-9.94,-82640913,-107962912,-135900581,-2052982,1508858,-71566,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,20.7
000532,华金资本,13.5,1431.1,0.43,670.1,5.36,167974064,243970593,227603664,311121,1280709,20715411,放量,中,主力偏强放量,进场,短线抢筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.8
000539,粤电力Ａ,5.02,-55.9,0.44,25.8,-4.64,-51446123,-39586123,-75278982,-43801302,-30096193,28987200,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
000543,皖能电力,7.15,-59.8,0.91,5.3,-8.23,-55016931,-79556395,-167029237,-18293264,-11863080,10675682,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.7
000538,云南白药,51.36,-33.6,1.14,3.6,7.6,159055808,161192862,164058594,18458922,9373705,-15780715,缩量,中,主力惜售,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.5
000547,航天发展,14.31,-65.1,0.52,-3.2,-2.32,-77007914,-86275859,-96355723,-49240062,-33619515,42749160,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.8
000545,金浦钛业,2.17,-50.6,0.86,-61.3,-3.23,-12075690,-10596555,-15208325,-1307779,-2829874,-223956,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
000541,佛山照明,4.91,-38.0,0.87,-21.2,6.49,6864813,-3884025,-1509598,-2597687,-4746823,89979,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,86.2
000551,创元科技,12.33,-82.2,1.09,-11.0,-2.12,-12888103,-31094682,-125899183,-907055,-883202,362462,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
000550,江铃汽车,16.26,-12.7,0.55,-2.0,-0.8,-2575095,-18954044,-16419145,-4039507,-2149983,-1226992,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.3
000552,甘肃能化,2.46,-14.4,0.44,-32.0,2.82,21320774,-840928,-13269271,-8605300,-6738818,12963307,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.9
000544,中原环保,7.2,-52.7,0.57,-21.2,5.27,5262647,613824,10205627,-3720371,-2441732,1825253,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.8
000546,金圆股份,4.37,-48.0,0.09,-16.5,-5.07,-11934471,-20415605,-32719806,-893589,666572,-482505,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.3
000553,安道麦A,5.46,-28.6,0.89,-34.8,1.48,2509911,-7456397,-3889839,-6925835,-3695415,2542919,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.5
000548,湖南投资,4.58,-43.9,0.67,-10.0,5.64,5915713,3981763,2744260,-1539174,-1702646,-85804,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.9
000554,泰山石油,6.23,-53.8,0.93,-11.4,-6.3,-28686398,-9885859,5885634,3263515,3420387,-8932897,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.1
000555,神州信息,11.01,100.3,0.82,-4.1,-1.0,-10590293,-34347935,-86503235,113636323,75834020,-141182592,放量,低,游资情绪,抢筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,47.7
000563,陕国投Ａ,2.91,-16.7,0.87,-21.4,-2.42,-11576371,-10605736,-58764827,-21803291,-23273916,-909617,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
000561,烽火电子,7.74,-28.0,0.99,94.6,3.2,19482375,13384984,11026916,-452547,752492,56097,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.1
000564,供销大集,1.48,-1.2,0.8,-57.6,3.43,61355870,-133431135,-94983180,-33573898,-24335579,8541164,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.1
000557,西部创业,3.64,-38.6,0.96,-22.3,1.51,1877879,-1755707,-6881655,307045,35040,-1023471,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.5
000565,渝三峡Ａ,6.61,65.3,0.29,54.7,-4.66,-26069248,31239082,57169256,-6506992,687536,9999485,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,6.4
000566,海南海药,4.8,-69.0,8.6,-16.6,3.86,84797707,37753303,-16301162,-19142359,-13820961,24815000,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,1.3
000567,海德股份,6.0,-40.5,0.51,-55.7,-2.6,-14993050,-48744386,-2255900,-9292532,-4553027,7353238,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.9
000559,万向钱潮,11.16,18.3,0.38,93.6,5.81,290999559,252762935,169977699,-35788571,-26976247,31520341,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.9
