code,name,price,cjb30,b30v100,veab,precip,m5,m10,m20,mainflow,jumbo,small,vol,lv,sig,phase,mode,matching,grade,greason,score
000031,大悦城,2.23,65.7,1.31,-21.1,0.69,2732298,7529936,27734022,15116257,18770873,-3578812,放量,低,游资情绪,抢筹,均衡流入型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,28.2
000042,中洲控股,8.25,-50.5,1.42,-54.8,-2.56,-3501867,-7959930,-29406857,-783379,-1445335,1375263,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
000034,神州数码,23.48,-74.9,1.89,-35.5,-1.63,-23490502,-213130636,-282425481,40534622,34545428,-28306961,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.5
000045,深纺织Ａ,11.08,-41.0,0.69,-59.2,-2.71,-4586299,-11386620,-25843811,-709361,-202019,2079044,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.9
000035,中国天楹,4.77,-55.1,0.67,10.2,-5.69,-28937266,32863106,52718364,6810329,9013364,-7641208,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.1
000048,京基智农,18.47,32.2,2.62,49.5,1.72,31760717,25124679,180460716,-65009428,-69448018,20800699,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,0.6
000049,德赛电池,22.29,-62.2,0.25,-23.1,-8.1,-34369755,-59955533,-114308606,-5882255,1854005,2205355,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.7
000059,华锦股份,5.4,5.4,1.05,-41.4,-3.93,-37228513,-23192651,56015974,425847,-4293705,-4112232,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-1.3
000058,深 赛 格,7.03,-39.1,0.82,-26.9,-6.81,-10866331,-3857383,3789128,3644957,2115647,-4723560,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.3
000062,深圳华强,23.09,-55.1,0.38,-44.6,-2.48,-44879114,-237405817,-65481881,1618451,-8525615,-2665532,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.8
000060,中金岭南,6.19,-64.3,1.4,-31.0,-9.4,-180095886,-306864773,-341311081,16543044,-1210402,-42093810,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-3.1
000061,农 产 品,6.02,-4.8,1.36,-23.8,-2.55,-17205204,-19207234,71088233,-2493355,-4099820,-4805050,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.8
000055,方大集团,3.75,170.1,1.26,87.1,10.05,44950575,45387435,38109855,-1143987,-1346014,-1169057,放量,高,主力主导放量🔥(最强),进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,35.4
000050,深天马Ａ,6.61,-69.2,2.69,-2.0,5.84,34834463,47796919,33042620,3238460,9079654,7003501,缩量,中,主力惜售,进场,短线抢筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.9
000069,华侨城Ａ,1.83,46.4,1.67,-10.9,-3.27,-11293678,-30665793,-35780881,12101403,23751237,743941,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.1
000070,特发信息,17.7,55.0,0.47,55.0,2.5,208744339,104579812,346849373,-98744435,-57028262,113016578,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,8.8
000088,盐 田 港,4.48,9.6,0.96,68.9,-0.36,-2349953,-43821586,-49984082,10506399,6684903,-11886508,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.1
000063,中兴通讯,32.44,-74.4,1.57,-31.9,-10.88,-812837989,-2158164065,-3648760574,335462078,380425847,-199892883,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,20.4
000096,广聚能源,7.97,-15.5,0.87,-18.9,-4.05,-8629081,-21032194,-27016080,-5979831,-7417506,-3095201,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000065,北方国际,9.78,-1.2,0.3,-64.4,0.56,3674278,-29811208,-22854161,3013961,3343183,3650081,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.2
000099,中信海直,12.95,-55.7,0.94,-22.7,-6.89,-22249502,-37988809,-50171943,38545,-1714602,3051121,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.3
000068,华控赛格,3.23,-15.3,1.2,0.5,1.7,4334505,13838467,-5651777,3874617,2425359,-2637204,缩量,低,情绪退潮,进场,趋势转多型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.6
000066,中国长城,14.12,-73.5,1.04,3.6,-6.92,-227657813,-566865659,-653945702,69642879,80668799,-38786149,缩量,低,情绪退潮,吸筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,1.7
000153,丰原药业,5.99,27.9,0.73,-48.4,-0.87,-2810531,-302820,-116912963,2042964,373624,-6546650,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.3
000151,中成股份,10.14,26.4,0.62,72.6,-2.19,-10876535,-6852225,-25541565,-11300979,-6659856,3813220,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.7
000089,深圳机场,6.46,-33.2,0.99,-27.0,5.35,15307547,13973278,-7288368,1362306,-2766479,-7683070,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,85.8
000090,天健集团,3.54,14.3,0.74,2.3,3.54,9953427,9666403,13226762,514086,4180881,2924685,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.2
000155,川能动力,11.8,-60.4,0.32,-45.4,-4.58,-43077313,-149103301,-289573801,5681644,15945001,3984594,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.5
000156,华数传媒,7.03,12.9,0.93,-25.7,-2.67,-6646582,-1347379,-20900864,11302660,9203285,-10417559,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.9
000100,TCL科技,4.99,-34.1,3.61,-3.3,1.02,104507828,-424921374,-596360453,116052940,158557707,-8006766,缩量,低,情绪退潮,吸筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,64.3
000158,常山北明,12.8,-18.2,0.45,-28.2,-2.07,-32239485,-176024982,-22792482,6715787,-3841029,4169932,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.7
000159,国际实业,5.43,-12.2,0.37,-25.0,-1.99,-4557261,-12538532,-32313614,-8638610,-9426845,2117186,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.7
000166,申万宏源,4.4,-54.0,1.52,-12.5,-7.4,-77208094,-136138447,-58236316,-3915656,-6310683,6014276,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.5
000333,美的集团,84.4,-33.4,1.7,8.6,-1.42,-135831421,-104714428,-77158115,-17032555,-634347,-109619651,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
000301,东方盛虹,13.68,-36.0,1.36,-30.7,-0.87,-13447032,-65149076,20114430,-12373792,-15262315,10863334,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.3
000157,中联重科,6.2,-66.1,0.89,-36.3,-25.96,-323644578,-324001701,-693664283,8607229,6535063,-3231850,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,15.3
000403,派林生物,9.88,-61.8,1.96,-45.9,-7.42,-16384744,-8729250,-7065315,-447939,-1502830,-529848,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.5
000400,许继电气,20.37,-58.6,0.8,-29.3,-0.4,-3158475,37718184,-80081854,-3678546,-16237506,2980183,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
000404,长虹华意,6.88,-79.2,0.26,-19.6,-11.91,-21487469,-28132490,-35271725,-3945155,651694,2026888,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-4.0
000407,胜利股份,4.21,-11.5,0.72,0.9,-3.03,-8375162,-2200733,-23999040,-472671,-824192,15293,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000408,藏格矿业,72.16,-34.8,0.97,-12.7,-6.95,-217883700,-190840742,91268269,87685230,71824176,-99456881,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-2.3
000402,金 融 街,2.52,53.6,1.12,-42.2,3.16,12688923,-13560249,23067548,9335893,7589341,-11843716,放量,低,游资情绪,抢筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,29.1
000401,金隅冀东,3.51,-21.2,0.57,-8.8,9.24,13900472,13335452,14042522,2764186,1790205,-2193637,缩量,中,主力惜售,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,87.1
000409,云鼎科技,8.89,7.7,0.55,-15.5,2.19,8487159,17022671,28518828,-219631,-507720,3363817,缩量,低,情绪退潮,观望,主力建仓型,,D,回避：资金观望,0.7
000338,潍柴动力,27.23,-0.6,0.8,-18.9,-0.91,-105258409,361899228,-319145560,472485080,339387967,-260940616,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,23.7
000411,英特集团,9.9,-33.8,0.71,-27.3,-0.14,-178748,-4201259,-17819925,-405487,0,-731688,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.0
000415,渤海租赁,4.42,-26.2,1.03,-10.1,-8.56,-98660527,-335069787,-417985471,-45010888,-29891564,29676505,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.9
000417,合百集团,5.7,-42.3,5.14,104.0,1.81,19710115,39436119,21259516,-24023750,-31581183,16582320,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.6
000419,通程控股,4.98,-12.4,0.68,13.7,-2.98,-4764101,-4733414,-4635901,644886,-1282350,-1340210,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000410,沈阳机床,5.57,322.6,0.43,11.0,-2.57,-16550474,-23094032,-42397642,122457095,144753695,-64741200,放量,低,游资情绪,抢筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,27.1
000421,南京公用,5.64,19.6,0.88,-34.3,-4.16,-8694596,-11039217,-387995,-1984922,-3213533,-3937842,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.4
000423,东阿阿胶,45.26,-27.9,0.8,-10.6,1.61,16533581,22017497,-16874596,-23229982,-12282427,27447137,缩量,低,情绪退潮,观望,趋势转多型,,D,回避：资金观望,0.5
000422,湖北宜化,11.84,-75.5,0.48,-13.3,-12.03,-89168474,-173156008,-204360823,-9125989,-1400640,5798285,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-4.0
000425,徐工机械,7.45,-17.7,1.19,-14.6,-3.68,-180715884,-257598484,-236289763,-115344331,-105927165,77490258,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
000426,兴业银锡,35.47,-27.7,0.88,-42.6,-4.38,-362179238,-197399947,-326974055,57784663,22547723,-23980804,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
000428,华天酒店,4.15,143.9,2.36,70.2,-4.55,-73085081,89419653,180352658,29301436,14051502,-36863103,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,6.5
000429,粤高速Ａ,12.64,-47.6,2.08,11.2,0.39,1727807,-19478347,-71405197,-2287489,-1587117,3320008,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.1
000430,张家界,7.03,127.7,1.37,97.0,-6.5,-61062968,-60597426,-49142843,-9700541,-3833180,14493792,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,5.8
000420,吉林化纤,3.54,-36.1,0.37,-27.6,-5.52,-29253351,-84632781,-62391387,28297043,31158156,-18703036,缩量,低,情绪退潮,吸筹,资金观望型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.2
000503,国新健康,6.7,-59.3,1.08,-37.5,-5.44,-14852273,-30347074,-25953718,-1222678,-3590905,173659,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.8
000501,武商集团,7.13,-17.3,1.12,19.5,-12.55,-38940970,-31229654,-6997823,-1184660,2207481,1584211,缩量,低,情绪退潮,观望,高位分歧型,,D,回避：资金观望,-4.2
000505,京粮控股,6.71,577.8,0.8,-28.4,-2.71,-40362341,-217243532,-231075987,-17935980,-10354381,20559434,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,7.1
000506,招金黄金,18.58,10.2,2.17,-52.2,-1.1,-51692938,-267246203,-221708867,-16114533,-17646638,33220281,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
000507,珠海港,5.03,-34.6,0.94,27.4,-5.05,-11668436,-25963956,-37993702,-3925379,-2327145,3576902,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
000498,山东路桥,5.05,79.1,0.62,-16.3,1.77,4173412,-7815250,-46340450,10227721,6440078,-6741349,放量,低,游资情绪,抢筹,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,88.6
000510,新金路,18.6,17.5,1.46,8.3,-4.87,-212791961,-297223711,-102265071,72475358,65810839,-80247715,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.6
000513,丽珠集团,26.23,-56.8,1.31,-38.5,-6.0,-28911162,-35377551,-143157119,4600587,-836966,-4556744,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-2.0
000504,南华生物,10.01,155.0,2.83,108.8,5.48,21943861,34623760,30177460,-307878,12920895,7374168,放量,中,主力偏强放量,抢筹,短线抢筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,97.8
000514,渝 开 发,4.2,22.5,1.08,-52.9,-1.53,-2719927,-9640047,6621842,1916774,-1156914,-1770953,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.5
000517,荣安地产,2.0,63.6,2.02,-23.1,0.58,2054292,-26412003,-84364265,-2668843,-1632705,609559,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,8.2
000519,中兵红箭,15.39,-43.4,3.32,52.8,-7.38,-338795185,-350538831,-334774066,17347333,5169412,-29431128,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.5
000509,华塑控股,3.77,161.9,1.54,-2.6,-2.2,-11665020,-20622536,-40601601,57696220,51583729,-34746942,放量,低,游资情绪,抢筹,资金撤退型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,27.3
000520,凤凰航运,4.1,-27.9,2.48,-8.0,-3.34,-25280888,-64644186,19613023,-14421479,-9158516,11612409,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-1.1
000521,长虹美菱,4.43,-69.6,2.28,96.2,-4.15,-7692527,-16926439,-22552581,2516454,-1769832,-3853724,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.4
000516,国际医学,4.24,-27.2,0.91,79.8,-5.76,-25777052,16978225,-4430998,5299443,4847345,-278746,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.1
000523,红棉股份,3.39,934.7,1.0,183.8,-8.94,-364904172,-571325594,-578601900,-40756520,-16615520,75950357,放量,低,游资情绪,观望,资金撤退型,,D,回避：资金撤退,5.0
000518,四环生物,3.82,-58.5,4.76,-41.0,-0.63,-3148552,-6753250,13593983,6520041,4416289,-3339142,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,3.8
000524,岭南控股,9.0,-42.6,0.82,-49.2,-5.78,-22542122,-83452331,-79421883,-3333203,-1152758,4350211,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.9
000525,红太阳,4.53,-24.8,0.9,-16.4,-5.08,-20903373,-38921660,-106743934,-4234596,-5589865,664502,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.7
000526,学大教育,35.22,-56.4,1.32,-50.0,-3.07,-9559193,-7632640,-38372597,-2519281,-60714,1279554,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.0
000528,柳    工,7.65,-31.6,1.04,13.6,-3.57,-48061526,-92025291,-130273719,-9959149,-18380410,-8435117,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000531,穗恒运Ａ,5.65,-47.3,0.29,79.5,-1.75,-5537647,10864082,-8070525,-38624,-928325,2732338,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.6
000530,冰山冷热,5.2,-19.1,0.53,-44.9,-2.4,-6280244,-26991372,-7220597,1547088,709533,3025641,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.8
000533,顺钠股份,11.23,10.9,0.44,-28.2,-3.4,-90171879,-118482709,-17861288,59873219,50378629,-77657560,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.1
000534,万泽股份,23.87,-53.3,0.47,-1.3,-1.28,-15395317,-6480939,-85057988,-4598812,-747211,7565466,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.4
000536,华映科技,3.51,4.4,1.7,-53.1,-2.35,-18488717,-45784829,263616535,41868687,27328748,-43236274,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.8
000537,绿发电力,7.53,-32.8,0.18,69.2,-7.2,-61198951,-40818906,-93029675,4743239,4010686,939274,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-2.4
000529,广弘控股,4.86,-9.6,0.79,12.7,3.35,3835989,-1453910,642458,1742533,972965,-2166997,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,73.1
000541,佛山照明,4.91,-67.8,1.13,-17.9,-3.55,-3284039,-11106077,-12756638,-659630,-524300,558415,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.2
000539,粤电力Ａ,5.21,-68.5,0.46,54.3,-4.49,-64671141,-38239093,-72745160,-11308927,-2224937,29764194,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.5
000543,皖能电力,7.35,-57.5,0.74,10.5,-2.86,-23250977,-59097783,-147489073,-5718449,-1090811,5121392,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.0
000532,华金资本,12.96,728.1,0.45,211.1,3.98,52091749,88859720,79017148,127337216,135695654,-76657205,放量,低,游资情绪,抢筹,趋势转多型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,89.3
000538,云南白药,51.05,-28.3,1.6,1.1,2.03,39759902,27036329,-13122738,47538176,10323975,-59954645,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.7
000546,金圆股份,4.49,-59.6,0.12,-22.2,-1.59,-2774270,-12731716,-12132259,-1671195,-45575,-1368623,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.5
000545,金浦钛业,2.2,-40.8,0.96,-44.8,0.09,365013,-38141962,-3272477,7836451,4947657,-6246175,缩量,低,情绪退潮,进场,长线吸筹型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.0
000550,江铃汽车,16.69,59.8,0.62,1.3,-2.53,-9686514,-9024632,-24292935,1554311,992445,-7929729,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,7.2
000544,中原环保,7.26,-44.0,0.73,-21.6,0.61,533241,1891143,2776379,293055,-1798000,-1571168,缩量,低,情绪退潮,进场,均衡流入型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.2
000547,航天发展,14.93,-45.5,0.37,16.0,-5.72,-187836337,-68438699,-241207870,50853233,52503610,-42257219,缩量,低,情绪退潮,吸筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,2.1
000554,泰山石油,6.36,-54.9,0.92,20.6,-0.05,-322616,8575633,9289651,-6636209,-3347049,8015001,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.0
000555,神州信息,10.4,-63.5,0.81,-38.7,-3.78,-19215092,-43809235,-79797134,3281107,-1194539,-7557187,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-1.3
000548,湖南投资,4.57,-39.4,0.74,-5.6,0.58,742645,-12674507,-3709323,1698100,-540040,-561236,缩量,低,情绪退潮,进场,长线吸筹型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.2
000557,西部创业,3.67,-12.8,1.05,-10.0,-1.83,-2353333,-5561753,-11336911,2292916,2542866,-3455143,缩量,低,情绪退潮,观望,资金撤退型,,D,回避：资金撤退,-0.6
000558,天府文旅,3.59,13.6,0.71,-13.9,-3.59,-20491972,-4866799,-43614390,-7537330,-4153135,12332946,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-1.2
000551,创元科技,12.36,-64.6,2.02,-20.2,-3.51,-22431272,-56873447,-156087810,11848410,10656206,-6698754,缩量,低,情绪退潮,吸筹,资金撤退型,机构吸筹+盈利(关注),C,谨慎：资金流入未验证业绩,22.8
000553,安道麦A,5.59,-37.1,1.17,0.7,1.33,2979226,-1897212,-24189705,2213688,2509921,-2719518,缩量,低,情绪退潮,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,12.4
000552,甘肃能化,2.46,-15.6,0.37,-15.2,6.86,56612503,19200493,2036968,1678654,-4726717,-7084323,缩量,中,主力惜售,进场,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,26.3
000561,烽火电子,7.86,21.9,1.0,52.2,1.83,12190597,4675008,5917488,-1078397,-109789,8034326,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,0.6
000563,陕国投Ａ,2.94,-35.0,0.87,-21.2,-0.19,-914173,133661,-34483907,5554041,3201817,-9288616,缩量,低,情绪退潮,观望,资金观望型,,D,回避：资金观望,-0.1
000559,万向钱潮,11.02,47.5,0.25,2.0,1.72,32544079,-15233586,-109531370,51013223,42763638,-63806964,缩量,低,情绪退潮,进场,资金观望型,资金+业绩共振(双击候选),B,关注：资金+业绩共振,72.6
000560,我爱我家,2.9,657.4,0.89,9.4,-0.34,-13921667,586356993,625597725,74851302,57824501,-58340828,放量,低,游资情绪,抢筹,资金观望型,纯资金炒作(亏损风险),C,谨慎：纯资金炒作,27.9
000566,海南海药,4.61,-81.1,8.08,-55.7,-2.72,-26278680,-58174846,23939541,-14709603,-11254818,6690169,缩量,低,情绪退潮,观望,长线吸筹型,,D,回避：资金观望,-0.9
000565,渝三峡Ａ,6.64,96.1,0.74,102.1,-12.25,-118531416,37184685,69008250,-9488483,-6919470,5900783,放量,低,游资情绪,观望,资金观望型,,D,回避：资金观望,3.9
